0,1,2,3,5,6,7,8,30,38
0,1,2,3,5,6,8,23,28,31
0,1,2,4,5,6,18,27,31,35
0,1,2,5,6,18,23,27,28,35
0,1,2,3,5,6,7,8,28,35
0,1,2,3,8,15,16,28,29,30
0,1,2,4,8,16,22,29,30,34
0,1,2,3,5,6,18,27,30,35
0,1,2,3,4,6,8,30,36,38
0,1,2,4,6,7,8,22,28,34
0,1,2,4,6,7,8,22,28,30
0,1,2,3,5,6,7,8,23,35
0,1,2,3,5,6,8,30,35,38
0,1,2,3,5,6,7,8,23,30
0,1,2,3,7,8,15,23,24,25
0,1,2,5,6,18,22,23,30,38
0,1,2,3,4,5,7,8,25,33
0,1,2,3,5,6,8,23,26,38
0,1,2,3,5,6,7,8,23,31
0,1,2,3,4,8,16,24,25,26
0,1,2,3,7,8,15,24,25,31
0,1,2,3,7,8,15,31,32,33
0,1,2,5,6,18,26,30,31,38
0,1,2,4,8,16,25,32,33,37
0,1,2,3,5,6,7,8,31,38
0,1,2,3,5,6,8,26,31,34
0,1,2,3,4,5,8,26,33,34
0,1,2,3,4,8,16,32,33,34
0,1,2,4,5,6,8,30,34,38
0,1,2,3,5,6,18,23,26,31
0,1,2,4,8,16,25,26,30,38
0,1,2,3,4,7,8,25,37,38
0,1,2,4,5,6,8,22,26,30
0,1,2,4,5,6,8,22,34,38
0,1,2,3,4,8,16,36,37,38
0,1,2,3,4,5,6,7,8,36
0,1,2,4,8,16,22,30,37,38
0,1,2,5,6,18,23,31,35,36
0,1,2,3,5,6,7,8,23,36
0,1,2,4,6,7,8,22,24,30
0,1,2,3,4,6,7,8,32,38
0,1,2,4,6,7,8,24,30,32
0,1,2,4,6,7,8,24,30,36
0,1,2,3,4,6,7,24,27,38
0,1,2,3,4,6,17,26,27,38
0,1,2,3,4,7,18,24,25,38
0,1,2,3,6,7,27,32,37,38
0,1,2,3,6,17,26,27,32,38
0,1,2,4,6,7,27,31,36,38
0,1,2,5,7,16,18,25,32,36
0,1,2,4,7,18,25,27,36,38
0,1,2,3,4,5,6,7,36,38
0,1,2,3,4,5,7,18,34,36
0,1,3,5,6,21,26,30,32,35
0,1,3,4,6,7,21,24,27,30
0,1,2,3,6,7,16,17,37,38
0,1,2,3,7,16,17,18,32,38
0,1,2,4,6,7,11,17,31,38
0,1,2,4,6,7,11,17,22,31
0,1,2,5,7,11,16,18,32,36
0,1,2,5,7,11,16,18,25,32
0,1,3,5,7,14,16,18,21,30
0,1,2,3,5,7,16,18,32,34
0,1,2,4,5,7,11,18,34,38
0,1,3,4,7,10,14,17,34,37
0,1,3,5,7,10,14,16,30,34
0,1,3,4,7,10,14,17,21,24
0,1,3,5,7,10,14,16,21,30
0,1,4,5,10,11,14,15,25,35
0,1,2,4,6,11,15,17,31,35
0,1,2,4,7,11,17,18,31,38
0,1,2,4,11,15,17,18,31,35
0,1,2,3,4,6,7,24,27,33
0,1,2,3,5,7,16,18,25,27
0,1,2,3,4,6,17,26,27,33
0,1,2,3,5,6,7,23,27,32
0,1,2,3,5,6,7,27,32,38
0,1,2,6,7,22,27,31,32,33
0,1,3,5,6,21,27,30,32,36
0,1,3,5,7,14,16,18,25,27
0,1,2,3,6,17,23,24,32,38
0,1,2,3,6,7,23,24,33,38
0,1,2,4,6,7,22,24,33,37
0,1,2,5,6,7,22,23,37,38
0,1,3,4,6,7,24,27,30,33
0,1,3,5,6,21,27,32,36,38
0,1,3,5,7,14,16,18,27,36
0,1,2,4,5,6,11,15,22,38
0,1,2,4,6,11,15,17,22,38
0,1,3,5,7,10,14,16,21,37
0,1,2,5,11,15,16,18,32,36
0,1,2,4,7,11,17,18,34,38
0,1,3,4,6,7,10,17,21,37
0,1,2,4,7,11,17,18,22,38
0,1,2,4,11,15,17,18,22,38
0,1,3,4,6,7,10,17,24,28
0,1,3,4,6,7,10,17,21,28
0,1,3,4,7,10,14,17,21,38
0,1,2,4,5,11,15,18,22,38
0,1,2,4,5,7,11,18,22,38
0,1,2,3,4,5,6,7,27,38
0,1,2,5,7,11,16,18,22,38
0,1,2,5,11,15,16,18,22,38
0,1,2,4,6,7,11,17,24,28
0,1,3,5,7,10,14,16,27,38
0,1,2,4,5,11,15,18,22,26
0,1,2,3,5,6,7,16,23,27
0,1,2,3,6,7,16,17,24,28
0,1,3,6,7,10,16,17,24,28
0,1,2,3,4,6,7,17,28,38
0,1,2,3,6,7,16,17,34,38
0,1,2,5,6,7,11,16,33,38
0,1,2,3,6,7,16,17,28,38
0,1,3,6,7,10,16,17,28,38
0,1,4,5,10,11,14,15,22,32
0,1,2,4,5,6,11,15,22,37
0,1,2,5,6,7,11,16,23,38
0,1,2,3,7,16,17,18,34,38
0,1,2,4,5,6,11,15,22,27
0,1,2,4,6,7,11,17,22,38
0,1,4,5,10,11,14,15,28,38
0,1,3,5,7,10,14,16,34,38
0,1,2,5,11,15,16,18,29,33
0,1,2,4,5,6,11,15,33,38
0,1,2,3,5,6,7,16,34,38
0,1,3,5,7,10,14,16,23,34
0,1,2,5,7,11,16,18,34,38
0,1,2,5,7,11,16,18,29,33
0,1,2,4,6,11,15,17,24,28
0,1,2,4,5,6,11,15,28,33
0,1,3,5,7,10,14,16,23,27
0,1,4,5,10,11,14,15,27,37
0,1,2,4,6,11,15,17,33,37
0,1,2,4,5,6,11,15,29,33
0,1,2,5,7,11,16,18,25,29
0,1,3,5,7,10,14,16,25,34
0,1,2,3,7,16,17,18,25,29
0,1,2,4,5,11,15,18,29,33
0,1,2,4,5,7,11,18,29,33
0,1,3,4,6,7,10,17,28,35
0,1,3,4,7,10,14,17,25,28
0,1,2,4,11,15,17,18,22,26
0,1,3,4,6,7,10,17,28,32
0,1,2,4,5,7,11,18,25,29
0,1,2,4,7,11,17,18,25,29
0,1,3,5,7,10,14,16,23,32
0,1,3,5,7,10,14,16,21,32
0,1,2,4,6,11,15,17,29,33
0,1,3,5,7,10,14,16,28,32
0,1,2,4,6,7,11,17,29,33
0,1,2,5,11,15,16,18,23,27
0,1,2,5,7,11,16,18,23,27
0,1,2,4,6,11,15,17,22,26
0,1,2,4,7,11,17,18,29,33
0,1,3,6,7,10,16,17,28,32
0,1,2,4,6,7,11,17,22,33
0,1,4,5,10,11,14,15,26,36
0,1,3,5,7,10,14,16,32,36
0,1,2,3,5,7,16,18,34,36
0,1,2,4,11,15,17,18,29,33
0,1,3,4,7,10,14,17,32,35
0,1,3,5,7,10,14,16,21,25
0,1,2,4,6,15,17,24,28,35
0,1,3,5,7,14,16,18,27,29
0,1,2,3,4,6,7,24,35,38
0,1,2,3,4,6,17,24,37,38
0,1,2,3,5,7,16,18,23,34
0,1,3,5,7,14,16,18,23,32
0,1,2,3,4,7,18,29,35,36
0,1,2,3,5,6,7,23,34,38
